#instrument=ARROW,
#ra=20.6053,
#dec=40.5503,
#alt=43.4872,
#az=76.05,
#tracking=true,
#startTime=1571752690,
#startTimeUTC=2019-10-22T13:58:10.770Z,
#user=atc5,
#fullScan=true,
#completeTime=1571752780,
#completeTimeUTC=2019-10-22T13:59:40.742Z,
frequency, intensity
60000,3.115
65000,3.118
70000,3.066
75000,3.035
80000,2.998
85000,2.947
90000,2.905
95000,2.839
100000,2.832
105000,2.783
110000,2.761
115000,2.734
120000,2.686
125000,2.654
130000,2.634
135000,2.607
140000,2.578
145000,2.529
150000,2.527
155000,2.5
160000,2.49
165000,2.463
170000,2.471
175000,2.48
180000,2.488
185000,2.49
190000,2.5
195000,2.495
200000,2.473
205000,2.5
210000,2.5
215000,2.49
220000,2.49
225000,2.48
230000,2.471
235000,2.471
240000,2.451
245000,2.432
250000,2.41
255000,2.422
260000,2.432
265000,2.451
270000,2.458
275000,2.468
280000,2.468
285000,2.476
290000,2.454
295000,2.449
300000,2.449
305000,2.461
310000,2.461
315000,2.471
320000,2.48
325000,2.461
330000,2.488
335000,2.49
340000,2.488
345000,2.505
350000,2.51
355000,2.578
360000,2.559
365000,2.566
370000,2.563
375000,2.578
380000,2.588
385000,2.595
390000,2.578
395000,2.578
400000,2.568
405000,2.559
410000,2.549
415000,2.554
420000,2.549
425000,2.559
430000,2.563
435000,2.561
440000,2.561
445000,2.576
450000,2.566
455000,2.559
460000,2.556
465000,2.551
470000,2.529
475000,2.524
480000,2.49
485000,2.471
490000,2.476
495000,2.488
500000,2.476
505000,2.468
510000,2.461
515000,2.456
520000,2.466
525000,2.468
530000,2.454
535000,2.461
540000,2.468
545000,2.483
550000,2.48
555000,2.48
560000,2.461
565000,2.444
570000,2.432
575000,2.419
580000,2.402
585000,2.419
590000,2.441
595000,2.441
600000,2.422
605000,2.412
610000,2.412
615000,2.412
620000,2.422
625000,2.412
630000,2.41
635000,2.412
640000,2.441
645000,2.439
650000,2.427
655000,2.429
660000,2.422
665000,2.456
670000,2.422
675000,2.422
680000,2.429
685000,2.419
690000,2.412
695000,2.422
700000,2.432
705000,2.441
710000,2.437
715000,2.451
720000,2.451
725000,2.466
730000,2.454
735000,2.456
740000,2.441
745000,2.439
750000,2.449
755000,2.466
760000,2.449
765000,2.432
770000,2.429
775000,2.439
780000,2.461
785000,2.432
790000,2.434
795000,2.422
800000,2.419
805000,2.449
810000,2.458
815000,2.461
820000,2.451
825000,2.446
830000,2.444
835000,2.449
840000,2.441
845000,2.463
850000,2.461
855000,2.471
860000,2.48
865000,2.5
870000,2.51
875000,2.498
880000,2.498
885000,2.498
890000,2.51
895000,2.515
900000,2.549
905000,2.578
910000,2.59
915000,2.588
920000,2.588
925000,2.576
930000,2.549
935000,2.563
940000,2.568
945000,2.549
950000,2.529
955000,2.529
960000,2.556
965000,2.549
970000,2.559
975000,2.559
980000,2.544
985000,2.556
990000,2.534
995000,2.539
1000000,2.556
1005000,2.549
1010000,2.576
1015000,2.566
1020000,2.556
1025000,2.537
1030000,2.566
1035000,2.556
1040000,2.539
1045000,2.529
1050000,2.52
1055000,2.559
1060000,2.556
1065000,2.559
1070000,2.539
1075000,2.534
1080000,2.517
1085000,2.532
1090000,2.549
1095000,2.549
1100000,2.554
1105000,2.549
1110000,2.578
1115000,2.539
1120000,2.546
1125000,2.559
1130000,2.568
1135000,2.559
1140000,2.551
1145000,2.559
1150000,2.554
1155000,2.539
1160000,2.559
1165000,2.568
1170000,2.559
1175000,2.559
1180000,2.571
1185000,2.588
1190000,2.578
1195000,2.578
1200000,2.583
