#instrument=ARROW,
#ra=12.8553,
#dec=27.2194,
#alt=38.7833,
#az=265.65,
#tracking=true,
#startTime=1571755708,
#startTimeUTC=2019-10-22T14:48:28.272Z,
#user=atc5,
#fullScan=true,
#completeTime=1571755798,
#completeTimeUTC=2019-10-22T14:49:58.396Z,
frequency, intensity
1070000,2.476
1075000,2.454
1080000,2.456
1085000,2.451
1090000,2.463
1095000,2.473
1100000,2.5
1105000,2.5
1110000,2.507
1115000,2.49
1120000,2.498
1125000,2.478
1130000,2.5
1135000,2.507
1140000,2.49
1145000,2.495
1150000,2.498
1155000,2.49
1160000,2.49
1165000,2.5
1170000,2.498
1175000,2.517
1180000,2.546
1185000,2.527
1190000,2.542
1195000,2.539
1200000,2.527
