#instrument=ARROW,
#ra=12.8553,
#dec=27.22,
#alt=39.1247,
#az=265.2,
#tracking=true,
#startTime=1571755575,
#startTimeUTC=2019-10-22T14:46:15.897Z,
#user=atc5,
#fullScan=true,
#completeTime=1571755665,
#completeTimeUTC=2019-10-22T14:47:45.888Z,
frequency, intensity
310000,2.339
315000,2.324
320000,2.312
325000,2.322
330000,2.332
335000,2.324
340000,2.324
345000,2.322
350000,2.363
355000,2.402
360000,2.402
365000,2.39
370000,2.383
375000,2.383
380000,2.375
385000,2.358
390000,2.351
395000,2.332
400000,2.327
405000,2.334
410000,2.305
415000,2.314
420000,2.312
425000,2.327
430000,2.322
435000,2.319
440000,2.314
445000,2.302
450000,2.312
455000,2.314
460000,2.314
465000,2.322
470000,2.332
475000,2.334
480000,2.344
485000,2.344
490000,2.356
495000,2.366
500000,2.378
505000,2.363
510000,2.371
515000,2.351
520000,2.358
525000,2.351
530000,2.354
535000,2.363
540000,2.38
545000,2.373
550000,2.373
555000,2.363
560000,2.351
565000,2.336
570000,2.339
575000,2.361
580000,2.358
585000,2.363
590000,2.363
595000,2.371
600000,2.371
605000,2.393
610000,2.383
615000,2.383
620000,2.373
625000,2.361
630000,2.371
635000,2.351
640000,2.363
645000,2.363
650000,2.378
655000,2.371
660000,2.366
665000,2.388
670000,2.373
675000,2.402
680000,2.38
685000,2.388
690000,2.373
695000,2.393
700000,2.402
705000,2.407
710000,2.395
715000,2.41
720000,2.41
725000,2.402
730000,2.402
735000,2.402
740000,2.429
745000,2.444
750000,2.439
755000,2.461
760000,2.441
765000,2.424
770000,2.422
775000,2.402
780000,2.41
785000,2.405
790000,2.41
795000,2.41
800000,2.402
805000,2.412
810000,2.419
815000,2.412
820000,2.402
825000,2.383
830000,2.39
835000,2.412
840000,2.422
845000,2.449
850000,2.449
855000,2.451
860000,2.446
865000,2.454
870000,2.451
875000,2.432
880000,2.451
885000,2.451
890000,2.468
895000,2.451
900000,2.488
905000,2.5
910000,2.49
915000,2.488
920000,2.483
925000,2.478
930000,2.471
935000,2.488
940000,2.49
945000,2.49
950000,2.461
955000,2.478
960000,2.48
965000,2.458
970000,2.473
975000,2.48
980000,2.485
985000,2.461
990000,2.461
995000,2.454
1000000,2.471
1005000,2.471
1010000,2.48
1015000,2.48
1020000,2.48
1025000,2.49
1030000,2.485
1035000,2.48
1040000,2.488
1045000,2.488
1050000,2.471
1055000,2.471
1060000,2.48
1065000,2.471
1070000,2.5
1075000,2.48
1080000,2.495
1085000,2.49
1090000,2.49
1095000,2.48
1100000,2.498
1105000,2.498
1110000,2.483
1115000,2.49
1120000,2.5
1125000,2.51
1130000,2.5
1135000,2.507
1140000,2.51
1145000,2.49
1150000,2.48
1155000,2.478
1160000,2.48
1165000,2.485
1170000,2.507
1175000,2.52
1180000,2.52
1185000,2.517
1190000,2.522
1195000,2.522
1200000,2.537
