#instrument=ARROW,
#ra=12.8625,
#dec=27.1153,
#alt=57.6517,
#az=129.667,
#tracking=true,
#startTime=1571734552,
#startTimeUTC=2019-10-22T08:55:52.501Z,
#user=atc5,
#fullScan=true,
#completeTime=1571734642,
#completeTimeUTC=2019-10-22T08:57:22.543Z,
frequency, intensity
-110000,2.202
-105000,2.197
-100000,2.2
-95000,2.217
-90000,2.219
-85000,2.219
-80000,2.227
-75000,2.214
-70000,2.217
-65000,2.207
-60000,2.202
-55000,2.214
-50000,2.219
-45000,2.214
-40000,2.236
-35000,2.227
-30000,2.236
-25000,2.236
-20000,2.256
-15000,2.263
-10000,2.285
-5000,2.275
0,2.273
5000,2.285
10000,2.285
15000,2.285
20000,2.285
25000,2.285
30000,2.275
35000,2.283
40000,2.271
45000,2.275
50000,2.285
55000,2.275
60000,2.285
65000,2.278
70000,2.266
75000,2.253
80000,2.278
85000,2.273
90000,2.285
95000,2.295
100000,2.295
105000,2.295
110000,2.322
115000,2.341
120000,2.334
125000,2.334
130000,2.332
135000,2.314
140000,2.332
145000,2.334
150000,2.341
155000,2.334
160000,2.334
165000,2.324
170000,2.332
175000,2.314
180000,2.305
185000,2.312
190000,2.305
195000,2.319
200000,2.324
205000,2.314
210000,2.314
215000,2.322
220000,2.312
225000,2.312
230000,2.295
235000,2.312
240000,2.295
245000,2.302
250000,2.305
255000,2.307
260000,2.324
265000,2.295
270000,2.285
275000,2.324
280000,2.314
285000,2.312
290000,2.314
295000,2.302
300000,2.307
305000,2.324
310000,2.314
315000,2.317
320000,2.332
325000,2.332
330000,2.319
335000,2.322
340000,2.312
345000,2.305
350000,2.371
355000,2.41
360000,2.402
365000,2.371
370000,2.341
375000,2.346
380000,2.354
385000,2.324
390000,2.332
395000,2.324
400000,2.334
405000,2.344
410000,2.344
415000,2.324
420000,2.351
425000,2.324
430000,2.322
435000,2.327
440000,2.324
445000,2.336
450000,2.324
455000,2.341
460000,2.339
465000,2.341
470000,2.339
475000,2.344
480000,2.363
485000,2.371
490000,2.363
495000,2.358
500000,2.346
505000,2.351
510000,2.351
515000,2.351
520000,2.344
525000,2.334
530000,2.344
535000,2.356
540000,2.363
545000,2.336
550000,2.334
555000,2.332
560000,2.334
565000,2.344
570000,2.317
575000,2.305
580000,2.317
585000,2.322
590000,2.334
595000,2.334
600000,2.373
605000,2.39
610000,2.38
615000,2.371
620000,2.361
625000,2.363
630000,2.363
635000,2.358
640000,2.354
645000,2.371
650000,2.354
655000,2.354
660000,2.38
665000,2.393
670000,2.402
675000,2.402
680000,2.383
685000,2.4
690000,2.385
695000,2.385
700000,2.373
705000,2.375
710000,2.393
715000,2.395
720000,2.402
725000,2.402
730000,2.412
735000,2.412
740000,2.402
745000,2.388
750000,2.38
755000,2.39
760000,2.378
765000,2.39
770000,2.422
775000,2.417
780000,2.412
785000,2.402
790000,2.4
795000,2.422
800000,2.412
805000,2.429
810000,2.422
815000,2.439
820000,2.439
825000,2.432
830000,2.422
835000,2.432
840000,2.439
845000,2.429
850000,2.412
855000,2.41
860000,2.429
865000,2.429
870000,2.422
875000,2.439
880000,2.432
885000,2.451
890000,2.468
895000,2.488
900000,2.5
905000,2.534
910000,2.537
915000,2.51
920000,2.52
925000,2.517
930000,2.52
935000,2.52
940000,2.51
945000,2.51
950000,2.51
955000,2.498
960000,2.517
965000,2.527
970000,2.524
975000,2.52
980000,2.5
985000,2.507
990000,2.51
995000,2.51
1000000,2.498
1005000,2.5
1010000,2.48
1015000,2.498
1020000,2.5
1025000,2.5
1030000,2.515
1035000,2.51
1040000,2.5
1045000,2.524
1050000,2.524
1055000,2.52
1060000,2.52
1065000,2.529
1070000,2.5
1075000,2.495
1080000,2.478
1085000,2.48
1090000,2.49
1095000,2.498
1100000,2.5
1105000,2.537
1110000,2.52
1115000,2.524
1120000,2.51
1125000,2.52
1130000,2.529
1135000,2.517
1140000,2.52
1145000,2.539
1150000,2.551
1155000,2.549
1160000,2.559
1165000,2.549
1170000,2.532
1175000,2.529
1180000,2.529
1185000,2.546
1190000,2.537
1195000,2.532
1200000,2.546
