#instrument=ARROW,
#ra=17.9856,
#dec=66.585,
#alt=43.2439,
#az=327.4,
#tracking=true,
#startTime=1636061651,
#startTimeUTC=2021-11-04T21:34:11.604Z,
#user=zv496449,
#fullScan=true,
#completeTime=1636061751,
#completeTimeUTC=2021-11-04T21:35:51.851Z,
frequency, intensity
-70000,2.122
-65000,2.146
-60000,2.148
-55000,2.156
-50000,2.158
-45000,2.153
-40000,2.095
-35000,2.09
-30000,2.139
-25000,2.185
-20000,2.207
-15000,2.207
-10000,2.224
-5000,2.253
0,2.246
5000,2.253
10000,2.273
15000,2.285
20000,2.305
25000,2.295
30000,2.285
35000,2.31
40000,2.314
45000,2.324
50000,2.297
55000,2.324
60000,2.314
65000,2.314
70000,2.246
75000,2.236
80000,2.266
85000,2.263
90000,2.256
95000,2.256
100000,2.261
105000,2.256
110000,2.266
115000,2.275
120000,2.256
125000,2.249
130000,2.246
135000,2.244
140000,2.234
145000,2.205
150000,2.166
155000,2.146
160000,2.139
165000,2.168
170000,2.178
175000,2.175
180000,2.175
185000,2.168
190000,2.175
195000,2.188
200000,2.141
205000,2.139
210000,2.178
215000,2.197
220000,2.214
225000,2.217
230000,2.207
235000,2.207
240000,2.207
245000,2.161
250000,2.129
255000,2.129
260000,2.104
265000,2.07
270000,2.051
275000,2.029
280000,2.051
285000,2.051
290000,2.061
295000,2.061
300000,2.051
305000,2.058
310000,2.08
315000,2.07
320000,2.061
325000,2.017
330000,2.007
335000,2.019
340000,2.08
345000,2.1
350000,2.188
355000,2.246
360000,2.234
365000,2.205
370000,2.168
375000,2.131
380000,2.109
385000,2.1
390000,2.109
395000,2.109
400000,2.1
405000,2.109
410000,2.119
415000,2.119
420000,2.129
425000,2.107
430000,2.107
435000,2.107
440000,2.109
445000,2.134
450000,2.131
455000,2.117
460000,2.1
465000,2.097
470000,2.1
475000,2.1
480000,2.119
485000,2.126
490000,2.129
495000,2.148
500000,2.129
505000,2.136
510000,2.17
515000,2.156
520000,2.148
525000,2.151
530000,2.136
535000,2.109
540000,2.109
545000,2.08
550000,2.08
555000,2.075
560000,2.085
565000,2.078
570000,2.051
575000,2.07
580000,2.129
585000,2.148
590000,2.175
595000,2.168
600000,2.207
605000,2.224
610000,2.217
615000,2.188
620000,2.168
625000,2.175
630000,2.119
635000,2.095
640000,2.046
645000,2.109
650000,2.139
655000,2.107
660000,2.107
665000,2.087
670000,2.097
675000,2.129
680000,2.158
685000,2.156
690000,2.185
695000,2.188
700000,2.195
705000,2.207
710000,2.222
715000,2.239
720000,2.17
725000,2.129
730000,2.18
735000,2.117
740000,2.09
745000,2.029
750000,2.08
755000,2.148
760000,2.166
765000,2.205
770000,2.188
775000,2.195
780000,2.136
785000,2.178
790000,2.197
795000,2.207
800000,2.214
805000,2.217
810000,2.188
815000,2.205
820000,2.217
825000,2.234
830000,2.239
835000,2.236
840000,2.148
845000,2.109
850000,2.129
855000,2.136
860000,2.178
865000,2.209
870000,2.188
875000,2.158
880000,2.139
885000,2.117
890000,2.119
895000,2.139
900000,2.078
905000,2.129
910000,2.188
915000,2.207
920000,2.227
925000,2.256
930000,2.283
935000,2.305
940000,2.319
945000,2.317
950000,2.295
955000,2.195
960000,2.126
965000,2.185
970000,2.18
975000,2.161
980000,2.185
985000,2.224
990000,2.266
995000,2.285
1000000,2.295
1005000,2.305
1010000,2.295
1015000,2.236
1020000,2.217
1025000,2.246
1030000,2.283
1035000,2.256
1040000,2.217
1045000,2.275
1050000,2.305
1055000,2.314
1060000,2.322
1065000,2.266
1070000,2.266
1075000,2.292
1080000,2.256
1085000,2.236
1090000,2.285
1095000,2.305
1100000,2.305
1105000,2.312
1110000,2.327
1115000,2.341
1120000,2.363
1125000,2.361
1130000,2.341
1135000,2.344
1140000,2.363
1145000,2.354
1150000,2.324
1155000,2.253
1160000,2.283
1165000,2.322
1170000,2.324
1175000,2.332
1180000,2.373
1185000,2.363
1190000,2.363
1195000,2.363
1200000,2.363
