#instrument=ARROW,
#ra=17.9856,
#dec=66.585,
#alt=43.5728,
#az=327.1,
#tracking=true,
#startTime=1636061414,
#startTimeUTC=2021-11-04T21:30:14.296Z,
#user=zv496449,
#fullScan=true,
#completeTime=1636061514,
#completeTimeUTC=2021-11-04T21:31:54.657Z,
frequency, intensity
-60000,2.09
-55000,2.146
-50000,2.168
-45000,2.197
-40000,2.197
-35000,2.185
-30000,2.195
-25000,2.205
-20000,2.212
-15000,2.205
-10000,2.19
-5000,2.18
0,2.188
5000,2.2
10000,2.212
15000,2.197
20000,2.224
25000,2.239
30000,2.236
35000,2.246
40000,2.285
45000,2.275
50000,2.278
55000,2.285
60000,2.266
65000,2.253
70000,2.266
75000,2.273
80000,2.275
85000,2.268
90000,2.253
95000,2.207
100000,2.207
105000,2.234
110000,2.217
115000,2.192
120000,2.19
125000,2.202
130000,2.17
135000,2.168
140000,2.146
145000,2.146
150000,2.175
155000,2.148
160000,2.148
165000,2.178
170000,2.156
175000,2.195
180000,2.195
185000,2.188
190000,2.197
195000,2.178
200000,2.18
205000,2.173
210000,2.185
215000,2.178
220000,2.148
225000,2.136
230000,2.139
235000,2.119
240000,2.129
245000,2.102
250000,2.097
255000,2.129
260000,2.136
265000,2.117
270000,2.117
275000,2.136
280000,2.153
285000,2.156
290000,2.168
295000,2.168
300000,2.18
305000,2.197
310000,2.188
315000,2.188
320000,2.175
325000,2.185
330000,2.168
335000,2.188
340000,2.168
345000,2.156
350000,2.266
355000,2.302
360000,2.256
365000,2.227
370000,2.214
375000,2.19
380000,2.19
385000,2.188
390000,2.197
395000,2.148
400000,2.146
405000,2.136
410000,2.175
415000,2.197
420000,2.185
425000,2.148
430000,2.158
435000,2.148
440000,2.156
445000,2.158
450000,2.158
455000,2.119
460000,2.061
465000,2.075
470000,2.1
475000,2.1
480000,2.117
485000,2.148
490000,2.168
495000,2.158
500000,2.168
505000,2.151
510000,2.151
515000,2.166
520000,2.146
525000,2.175
530000,2.19
535000,2.188
540000,2.178
545000,2.175
550000,2.178
555000,2.185
560000,2.166
565000,2.158
570000,2.188
575000,2.214
580000,2.227
585000,2.231
590000,2.214
595000,2.241
600000,2.214
605000,2.214
610000,2.217
615000,2.236
620000,2.236
625000,2.227
630000,2.227
635000,2.253
640000,2.244
645000,2.246
650000,2.256
655000,2.256
660000,2.266
665000,2.246
670000,2.205
675000,2.109
680000,2.09
685000,2.119
690000,2.158
695000,2.195
700000,2.207
705000,2.222
710000,2.249
715000,2.244
720000,2.246
725000,2.227
730000,2.219
735000,2.227
740000,2.227
745000,2.246
750000,2.263
755000,2.258
760000,2.263
765000,2.278
770000,2.285
775000,2.275
780000,2.256
785000,2.207
790000,2.224
795000,2.227
800000,2.227
805000,2.236
810000,2.253
815000,2.261
820000,2.266
825000,2.292
830000,2.312
835000,2.297
840000,2.285
845000,2.249
850000,2.256
855000,2.266
860000,2.266
865000,2.253
870000,2.234
875000,2.214
880000,2.214
885000,2.207
890000,2.219
895000,2.195
900000,2.178
905000,2.168
910000,2.166
915000,2.158
920000,2.178
925000,2.205
930000,2.236
935000,2.236
940000,2.246
945000,2.275
950000,2.314
955000,2.324
960000,2.334
965000,2.354
970000,2.351
975000,2.354
980000,2.354
985000,2.351
990000,2.344
995000,2.339
1000000,2.354
1005000,2.324
1010000,2.324
1015000,2.351
1020000,2.383
1025000,2.422
1030000,2.38
1035000,2.314
1040000,2.278
1045000,2.31
1050000,2.285
1055000,2.302
1060000,2.275
1065000,2.275
1070000,2.253
1075000,2.227
1080000,2.246
1085000,2.266
1090000,2.28
1095000,2.302
1100000,2.285
1105000,2.3
1110000,2.324
1115000,2.339
1120000,2.322
1125000,2.339
1130000,2.354
1135000,2.354
1140000,2.371
1145000,2.393
1150000,2.39
1155000,2.39
1160000,2.383
1165000,2.371
1170000,2.246
1175000,2.224
1180000,2.19
1185000,2.148
1190000,2.119
1195000,2.178
1200000,2.227
