#instrument=ARROW,
#ra=12.8553,
#dec=27.2197,
#alt=38.5042,
#az=266.033,
#tracking=true,
#startTime=1571755817,
#startTimeUTC=2019-10-22T14:50:17.229Z,
#user=atc5,
#fullScan=true,
#completeTime=1571755907,
#completeTimeUTC=2019-10-22T14:51:47.413Z,
frequency, intensity
650000,2.344
655000,2.373
660000,2.363
665000,2.395
670000,2.38
675000,2.371
680000,2.363
685000,2.38
690000,2.383
695000,2.383
700000,2.373
705000,2.38
710000,2.383
715000,2.383
720000,2.4
725000,2.393
730000,2.393
735000,2.383
740000,2.363
745000,2.361
750000,2.346
755000,2.383
760000,2.393
765000,2.402
770000,2.422
775000,2.422
780000,2.422
785000,2.437
790000,2.422
795000,2.429
800000,2.412
805000,2.402
810000,2.432
815000,2.449
820000,2.451
825000,2.441
830000,2.429
835000,2.446
840000,2.439
845000,2.441
850000,2.432
855000,2.437
860000,2.449
865000,2.461
870000,2.451
875000,2.441
880000,2.437
885000,2.429
890000,2.429
895000,2.429
900000,2.446
905000,2.422
910000,2.432
915000,2.449
920000,2.449
925000,2.468
930000,2.461
935000,2.471
940000,2.49
945000,2.5
950000,2.49
955000,2.478
960000,2.493
965000,2.48
970000,2.49
975000,2.49
980000,2.485
985000,2.48
990000,2.471
995000,2.471
1000000,2.463
1005000,2.461
1010000,2.471
1015000,2.449
1020000,2.441
1025000,2.471
1030000,2.468
1035000,2.461
1040000,2.476
1045000,2.468
1050000,2.48
1055000,2.488
1060000,2.5
1065000,2.52
1070000,2.51
1075000,2.51
1080000,2.51
1085000,2.49
1090000,2.488
1095000,2.49
1100000,2.49
1105000,2.498
1110000,2.52
1115000,2.517
1120000,2.495
1125000,2.48
1130000,2.502
1135000,2.52
1140000,2.529
1145000,2.539
1150000,2.529
1155000,2.517
1160000,2.529
1165000,2.527
1170000,2.539
1175000,2.559
1180000,2.556
1185000,2.559
1190000,2.561
1195000,2.549
1200000,2.534
